License Number,License Type,License Type Code,License Status,License Status Code,Issued Date,Effective Date,Expiration Date,Application Number,SEE Category,Entity Name,DBA,Location ID,Address Line 1,Address Line 2,City,State,Zip Code,County,Region,Latitude,Longitude,Business Website,Operational Status,Business Purpose,Tier Type,Processor Type,Cultivation Indoor,Cultivation Outdoor,Cultivation Mixed Light,Cultivation Combination,Cultivation Activities Drying Curing,Cultivation Activities Storage,Cultivation Activities Packaging,Cultivation Activities Waste Rendering,Processing Activities Extraction,Processing Activities Blending and Infusing,Processing Activities Packaging and Labeling,Processing Activities Branding,Retail Activities Sales with Delivery,Retail Activities Sales No Delivery,Retail Activities Non-Cannabis Products,Retail Activities Drive Thru,Retail Date Opened to Public,Hours of Operation,Primary Contact Name
MM1002D,Adult-Use Registered Organization Dispensary License,OCMXROD,Active,LICACT,,,,OCMXROD-2024-000007,,"Curaleaf NY, LLC",,LID107,8 North Plank Rd.,,Newburgh,NY,12550,Orange,,41.52037368,-74.02274998,https://curaleaf.com/dispensary/new-york,Active,Medical and Adult-Use Retail Sales,,,,,,,,,,,,,,,1,0,1,0,03/29/2018 12:00:00 AM,Sun: 08:00 AM - 09:00PM; Mon: 08:00 AM - 09:00PM; Tues: 08:00 AM - 09:00PM; Wed: 08:00 AM - 09:00PM; Thurs: 08:00 AM - 09:00PM; Fri: 08:00 AM - 09:00PM; Sat: 08:00 AM - 09:00PM,
MM1004D,Adult-Use Registered Organization Dispensary License,OCMXROD,Active,LICACT,,,,OCMXROD-2024-000007,,"Curaleaf NY, LLC",,LID111,107-18 70th Rd.,,Forest Hills,NY,11375,Queens,,40.72137512,-73.84530157,https://curaleaf.com/dispensary/new-york,Active,Medical and Adult-Use Retail Sales,,,,,,,,,,,,,,,1,0,1,0,07/03/2018 12:00:00 AM,Sun: 09:00 AM - 07:00 PM; Mon: 09:00 AM - 08:00 PM; Tues: 09:00 AM - 08:00 PM; Wed: 09:00 AM - 08:00 PM; Thurs: 09:00 AM - 08:00 PM; Fri: 09:00 AM - 08:00 PM; Sat: 09:00 AM - 08:00 PM,
OCM-MICR-24-000058,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,04/17/2024 12:00:00 AM,04/17/2024 12:00:00 AM,04/17/2026 12:00:00 AM,OCMMICR-2023-000582,,"CURED NY, LLC",1SLICE,64D8DBB7-9198-4DF7-BAB8-0F6B54A38048,,,,,,Otsego,Mohawk Valley,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_INDOOR,"Type 3 - Packaging, Labeling, and Branding",1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,,,Francis Russo
OCM-CAURD-24-000164,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,07/12/2024 12:00:00 AM,07/12/2024 12:00:00 AM,07/12/2026 12:00:00 AM,OCMCAURDP-2023-000237,,Cussin's LLC,Cussin's Cannabis,21F07EE2-651B-43B2-A57E-9B0A135F5264,2075 Central Ave,,Schenectady,NY,12304,Albany,Capital District,,,,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07/26/2024 12:00:00 AM,Sun: 09:00 AM - 09:00 PM; Mon: 09:00 AM - 09:00 PM; Tues: 09:00 AM - 09:00 PM; Wed: 09:00 AM - 09:00 PM; Thurs: 09:00 AM - 09:00 PM; Fri: 09:00 AM - 09:00 PM; Sat: 09:00 AM - 09:00 PM,Cori Rodriguez
OCM-CAURD-25-000253,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,03/07/2025 12:00:00 AM,03/07/2025 12:00:00 AM,03/07/2027 12:00:00 AM,OCMCAURDP-2024-000125,,Custom Cannabis Solutions LLC,Cannabis Corner,D5BC50F8-5B06-4642-876D-E959BD596E34,2227 Clifford Ave,,Rochester,NY,14609,Monroe,Finger Lakes,,,,Non-Operational,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,James Knox
OCM-MICR-24-000103,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,06/21/2024 12:00:00 AM,06/21/2024 12:00:00 AM,06/21/2026 12:00:00 AM,OCMMICR-2023-000419,,Custom Osmotics LLC,,296EB823-DEB5-458B-99B1-4C1A7BF38CA5,,,,,,Monroe,Finger Lakes,,,,Active,"Adult-Use Cultivation, Adult-Use Processing",MICROBUS_INDOOR,Type 1 - Extracting,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,,,Jason Cartwright
OCM-MICR-24-000103,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,06/21/2024 12:00:00 AM,06/21/2024 12:00:00 AM,06/21/2026 12:00:00 AM,OCMMICR-2023-000419,,Custom Osmotics LLC,,6A910B8A-5099-4EBE-8339-F2A796694BDC,621 Lake Ave,,Rochester,NY,14613,Monroe,Finger Lakes,43.17613,-77.6307,,Non-Operational,Adult-Use Retail Sales,MICROBUS_INDOOR,Type 1 - Extracting,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,,,Jason Cartwright
OCM-CAURD-24-000106,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,03/15/2024 12:00:00 AM,03/15/2024 12:00:00 AM,03/15/2026 12:00:00 AM,OCMCAURDP-2023-000015,,"CWS Holdings I, LLC",,E0458026-CB8A-45D2-B81F-AE173CEC605F,205 N Fulton St,,Ithaca,NY,14850,Tompkins,Southern Tier,,,,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,03/25/2024 12:00:00 AM,Sun: 10:00 AM - 08:00 PM; Mon: 10:00 AM - 06:00 PM; Tues: 10:00 AM - 06:00 PM; Wed: 10:00 AM - 07:00 PM; Thurs: 10:00 AM - 07:00 PM; Fri: 10:00 AM - 08:00 PM; Sat: 10:00 AM - 08:00 PM,Michael Roche
OCM-CAURD-24-000136,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,04/25/2024 12:00:00 AM,04/25/2024 12:00:00 AM,04/25/2026 12:00:00 AM,OCMCAURDP-2024-000034,,DAGGA LLC,,6983E33A-52AF-425E-BB35-33FC430B220F,157 W 72nd St,,New York,NY,10023,New York,Manhattan,,,,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,04/27/2024 12:00:00 AM,Sun: 08:00 AM - 10:00 PM; Mon: 08:00 AM - 10:00 PM; Tues: 08:00 AM - 10:00 PM; Wed: 08:00 AM - 10:00 PM; Thurs: 08:00 AM - 10:00 PM; Fri: 08:00 AM - 12:00 AM; Sat: 08:00 AM - 12:00 AM,Todd Halloway
,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,In-Process,Pending,,,,OCMCAURDP-2023-000154,,Dai Ma,,LID215,381 Broadway,,New York,NY,10013,New York,,40.71810488,-74.00307054,,Non-Operational,Adult-Use Retail Sales,,,,,,,,,,,,,,,,,,,,,
OCM-MICR-25-000238,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,03/25/2025 12:00:00 AM,03/25/2025 12:00:00 AM,03/25/2027 12:00:00 AM,OCMMICR-2023-000052,,DAISEYS LLC,DAISEY'S FARM,65428AC0-5303-4D19-90CB-B4E6E19E9FB7,109 Price Ln,,Voorheesville,NY,12186,Albany,Capital District,42.612489,-74.004309,,Non-Operational,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales",MICROBUS_OUTDOOR,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,,,stephen ray
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-001811,,"Dance Like A Star With Serge, Inc.",,CCCF9455-02A1-4886-8A69-F470C1C2DA7F,29 N Cascade Dr,,Springville,NY,14141,Erie,Western NY,42.9661,-78.82379,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,Gail Komar
OCM-CAURD-23-000005,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,03/01/2023 12:00:00 AM,03/01/2023 12:00:00 AM,03/01/2025 12:00:00 AM,OCMCAURDP-2023-000006,,D-Andrews LLC,Upstate CBD,6420CE32-A93C-43FE-BAD2-D8C374E21DA7,1613 Union Street,,Schenectady,NY,12309,Schenectady,Capital District,,,,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/01/2023 12:00:00 AM,Sun: 11:00 AM - 05:00 PM; Mon: 09:00 AM - 11:00 AM; Tues: 09:00 AM - 11:00 AM; Wed: 09:00 AM - 11:00 AM; Thurs: 09:00 AM - 11:00 AM; Fri: Closed; Sat: 09:00 AM - 11:00 AM,Donald Andrews
OCM-CULT-24-000124,Adult-Use Cultivator License,OCMCULT,Active,LICACT,07/10/2024 12:00:00 AM,07/10/2024 12:00:00 AM,07/10/2026 12:00:00 AM,OCMCULT-2024-000014,Distressed Farmer,Daniel C Mcpike,,C2101287-92AE-433D-B65B-1A6C49745750,,,,,,Oswego,Central NY,,,,Active,Adult-Use Cultivation,CCULT_COMBINATION_T2,,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,Daniel Mcpike
OCM-DIST-24-000109,Adult-Use Distributor License,OCMDIST,Active,LICACT,11/20/2024 12:00:00 AM,11/20/2024 12:00:00 AM,11/20/2026 12:00:00 AM,OCMDIST-2024-000010,Distressed Farmer,Daniel C Mcpike,,124A30EE-15CE-4977-A73A-1BB9319638EC,,,,,,Oswego,Central NY,,,,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Daniel Mcpike
OCM-PROC-24-000207,Adult-Use Processor License,OCMPROC,Active,LICACT,11/15/2024 12:00:00 AM,11/15/2024 12:00:00 AM,11/15/2026 12:00:00 AM,OCMPROC-2024-000011,Distressed Farmer,Daniel C Mcpike,,D0EBDA0A-6CA3-4834-98EC-365EDD9E7A96,,,,,,Oswego,Central NY,,,,Active,Adult-Use Processing,,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,Daniel Mcpike
OCM-CAURD-24-000110,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,03/15/2024 12:00:00 AM,03/15/2024 12:00:00 AM,03/15/2026 12:00:00 AM,OCMCAURDP-2023-000215,,"Daniel S. Dennis Enterprises, LLC",Just Breathe Finger Lakes,C66CB0E5-B86A-4B19-AA45-CCF9FF5A3B1D,2988 US Route 20,,Seneca Falls,NY,13148,Seneca,Finger Lakes,,,,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03/23/2024 12:00:00 AM,Sun: 11:00 AM - 04:00 PM; Mon: Closed; Tues: 11:00 AM - 08:00 PM; Wed: 11:00 AM - 08:00 PM; Thurs: 11:00 AM - 08:00 PM; Fri: 11:00 AM - 08:00 PM; Sat: 11:00 AM - 08:00 PM,Daniel Dennis
OCM-CAURD-23-000017,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,07/14/2023 12:00:00 AM,07/14/2023 12:00:00 AM,07/14/2025 12:00:00 AM,OCMCAURDP-2023-000035,,Dank716,Dank716 LLC (new EIN 92-3339286),4AEE0155-371E-467B-A28A-9A78B39C4D9A,501 Main St,,Buffalo,NY,14203,Erie,Western NY,,,,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07/19/2023 12:00:00 AM,Sun: 10:00 AM - 07:00 PM; Mon: 10:00 AM - 09:00 PM; Tues: 10:00 AM - 09:00 PM; Wed: 10:00 AM - 09:00 PM; Thurs: 10:00 AM - 09:00 PM; Fri: 10:00 AM - 09:00 PM; Sat: 10:00 AM - 09:00 PM,Aaron Van Camp
OCM-MICR-24-000121,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,07/15/2024 12:00:00 AM,07/15/2024 12:00:00 AM,07/15/2026 12:00:00 AM,OCMMICR-2023-000369,Service-Disabled Veteran-Owned Business,Dank Blossom Inc.,,BDE9C124-AD64-4914-9AFB-97D7C73423A7,,,,,,Ulster,Mid-Hudson,,,DankBlossomInc.com,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_COMBINATION,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,,,Eric Cook
OCM-DIST-24-000022,Adult-Use Distributor License,OCMDIST,Active,LICACT,05/14/2024 12:00:00 AM,05/14/2024 12:00:00 AM,05/14/2026 12:00:00 AM,OCMDIST-2023-000010,Minority-Owned Business,Dank Distributors Inc.,,B00D3D77-A87D-42E3-9D88-6D63FB0A7369,,,,,,Westchester,Mid-Hudson,,,,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Andrew Sick
,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,In-Process,Pending,,,,OCMCAURDP-2024-000086,,"Dank Heaven, LLC",,LID038,1418 Avenue Z,,Brooklyn,NY,11235,Kings,,40.58782747,-73.95503769,,Non-Operational,Adult-Use Retail Sales,,,,,,,,,,,,,,,,,,,,,
OCM-RETL-25-000319,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,03/25/2025 12:00:00 AM,03/25/2025 12:00:00 AM,03/25/2027 12:00:00 AM,OCMRETL-2023-000606,"Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority, Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business, Extra Priority",Dankley LLC,Dankley Canna,91DE4223-2B07-4442-9872-5D545A43B07A,21917 Hillside Ave,,Queens Village,NY,11427,Queens,Queens,40.729773,-73.745117,www.dankleycanna.com,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,Mayank Kapoor
,Adult-Use Microbusiness License,OCMMICR,In-Process,Pending,,,,OCMMICR-2023-000411,,Dank Nugs LLC,,B9A0DBCD-77FF-4C25-A755-92A471534288,,,,,,Erie,Western NY,,,danknugs.net,Non-Operational,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_INDOOR,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,,,David Christopher
OCM-MICR-25-000242,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,04/09/2025 12:00:00 AM,04/09/2025 12:00:00 AM,04/09/2027 12:00:00 AM,OCMMICR-2023-000246,,DANK VALLEY GROWERS LLC,,,,,,,,,,,,,Active,,MICROBUS_MIXED,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,DANIEL SNOKE
OCM-RETL-25-000307,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,03/25/2025 12:00:00 AM,03/25/2025 12:00:00 AM,03/25/2027 12:00:00 AM,OCMRETL-2023-000133,Women-Owned Business,Dansville Dispensary Corporation,,49B6E539-6E9E-48DD-8427-BC3FA7F7C1FB,9483 Foster Wheeler Rd,,Dansville,NY,14437,Livingston,Finger Lakes,42.56897,-77.71929,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Kimberly Coleman
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-001673,,DAR Dispensary LLC,,FD7D4416-8A5F-4479-BF7B-62AC8695A937,130 W Main St,,Endicott,NY,13760,Broome,Southern Tier,42.09522,-76.06682,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Dominique Rice
OCM-RETL-24-000073,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,04/25/2024 12:00:00 AM,04/25/2024 12:00:00 AM,04/25/2026 12:00:00 AM,OCMRETL-2023-001533,Minority-Owned Business,Dark Horse 2 Corp,Dark Horse,F7346B82-1ECE-4B6C-B462-58CF874141A5,15 Centre St,,Albany,NY,12207,Albany,Capital District,42.656145,-73.744581,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,Narinder Singh
OCM-DIST-24-000133,Adult-Use Distributor License,OCMDIST,Active,LICACT,12/31/2024 12:00:00 AM,12/31/2024 12:00:00 AM,12/31/2026 12:00:00 AM,OCMDIST-2023-000072,Women-Owned Business,"Dark Matter Ventures, LLC",Dark Star,AE53FF4A-2D29-466F-912A-88C41889A9F6,,,,,,Erie,Western NY,,,www.darkstarcanna.com,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,James Milbrand
OCM-PROC-24-000101,Adult-Use Processor License,OCMPROC,Active,LICACT,09/12/2024 12:00:00 AM,09/12/2024 12:00:00 AM,09/12/2026 12:00:00 AM,OCMPROC-2023-000052,Women-Owned Business,"Dark Matter Ventures, LLC",Dark Star,7646F196-24AC-45DD-B31B-E1D273326400,,,,,,Erie,Western NY,,,www.darkstarcanna.com,Active,Adult-Use Processing,,Type 2 - Infusing and Blending,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,James Milbrand
,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,In-Process,Pending,,,,OCMCAURDP-2025-000028,,"Darlings Garden, LLC",,LID316,92 W 225th St,,Bronx,NY,10463,Bronx,,40.87336766,-73.90686266,,Non-Operational,Adult-Use Retail Sales,,,,,,,,,,,,,,,,,,,,,
OCM-PROC-24-000166,Adult-Use Processor License,OCMPROC,Active,LICACT,10/18/2024 12:00:00 AM,10/18/2024 12:00:00 AM,10/18/2026 12:00:00 AM,OCMPROC-2023-000064,"Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business",DATZ DELI 2 INC,,C43AB7FF-396C-4CC7-BA87-32D29CFDC0B2,,,,,,New York,Manhattan,,,,Active,Adult-Use Processing,,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,JOSHUA DAT
,Adult-Use Cultivator License,OCMCULT,In-Process,Pending,,,,OCMCULT-2023-000098,,DAVESBUDS LLC,,8EA6AA2E-C1AE-465D-8B6A-4F2DFD75E224,,,,,,Saratoga,Capital District,,,,Non-Operational,Adult-Use Cultivation,CULT_INDOOR_T1,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,David Ceriotti
,Adult-Use Cultivator License,OCMCULT,In-Process,Pending,,,,OCMCULT-2023-000098,,DAVESBUDS LLC,DAVESBUDS,4E0E7507-C443-478F-935E-2DC3ABF183B2,,,,,,Saratoga,Capital District,,,,Non-Operational,Adult-Use Cultivation,CULT_INDOOR_T1,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,David Ceriotti
OCM-PT3B-25-000005,Adult-Use Processor Type Three-Branding,OCMPT3B,Active,LICACT,03/25/2025 12:00:00 AM,03/25/2025 12:00:00 AM,03/25/2027 12:00:00 AM,OCMPT3B-2024-000018,"Minority-Owned Business, Service-Disabled Veteran-Owned Business",David Chun,,,,,,,,,,,,,,,,Branding including for the exclusive performance of white labeling agreements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,David Chun
,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,In-Process,Pending,,,,OCMCAURDP-2024-000120,,David L Sutherland,,LID327,440 Bay St,,Staten Island,NY,10304,Richmond,,40.63124152,-74.0764724,,Non-Operational,Adult-Use Retail Sales,,,,,,,,,,,,,,,,,,,,,
OCM-RETL-24-000255,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,12/10/2024 12:00:00 AM,12/10/2024 12:00:00 AM,12/10/2026 12:00:00 AM,OCMRETL-2023-001699,,DDMM Dispensary LLC,CannavibesNY,5569FD44-D55C-4A3C-83E2-835E1638D8D9,146 Front St,,Deposit,NY,13754,Broome,Southern Tier,42.06072381,-75.42577676,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Devin Brown
OCM-CAURD-24-000150,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,05/28/2024 12:00:00 AM,05/28/2024 12:00:00 AM,05/28/2026 12:00:00 AM,OCMCAURDP-2023-000206,,DDRJ Holdings LLC,,989B088D-03A4-45D3-9B54-1629E9430985,880 Grand Blvd,,Deer Park,NY,11729,Suffolk,Long Island,,,,Non-Operational,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,David Kinney
OCM-PROC-24-000194,Adult-Use Processor License,OCMPROC,Active,LICACT,11/13/2024 12:00:00 AM,11/13/2024 12:00:00 AM,11/13/2026 12:00:00 AM,OCMPROC-2023-000195,,Dear Flor Inc.,,2C941EB7-8DF8-4AA4-8605-1395A34F4578,,,,,,New York,Manhattan,,,https://www.dearflor.com/,Active,Adult-Use Processing,,"Type 3 - Packaging, Labeling, and Branding",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Elizabeth Marie Angulo Reid
OCM-RETL-25-000296,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,02/19/2025 12:00:00 AM,02/19/2025 12:00:00 AM,02/19/2027 12:00:00 AM,OCMRETL-2023-000553,Women-Owned Business,Decades Hamburg,The Hippie Cannabis Co,6501A8C9-25E0-490B-B170-E96B5747C799,4433 Southwestern Blvd,,Hamburg,NY,14075,Erie,Western NY,42.76395,-78.82317,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,Wendy Francis
OCM-RETL-25-000273,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,01/03/2025 12:00:00 AM,01/03/2025 12:00:00 AM,01/03/2027 12:00:00 AM,OCMRETL-2023-001353,Minority-Owned Business,Deep XY Holding LLC,,EF4FA385-6C37-4C4D-B936-9E58FB90CB73,25202 Rockaway Blvd,,Rosedale,NY,11422,Queens,Queens,40.63656,-73.74085,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Gagandeep Singh
OCM-RETL-24-000241,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,11/15/2024 12:00:00 AM,11/15/2024 12:00:00 AM,11/15/2026 12:00:00 AM,OCMRETL-2023-001419,Minority-Owned Business,DEKALBCMM LLC,SOULMATE,3444D0FC-C07E-4C6C-84EB-051963E29368,237 Dekalb Ave,,Brooklyn,NY,11205,Kings,Brooklyn,40.689919,-73.969999,,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04/01/2025 12:00:00 AM,Sun: 11:00 AM - 10:00 PM; Mon: 11:00 AM - 10:00 PM; Tues: 11:00 AM - 10:00 PM; Wed: 11:00 AM - 10:00 PM; Thurs: 11:00 AM - 10:00 PM; Fri: 11:00 AM - 10:00 PM; Sat: 11:00 AM - 10:00 PM,Clay McMickens
,Adult-Use Distributor License,OCMDIST,In-Process,Pending,,,,OCMDIST-2023-000326,,DelGrosso Cannabis Distributing LLC,,DB014C00-D9EB-4A76-B98D-FCD301AB69C4,,,,,,Chemung,Southern Tier,,,,Non-Operational,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Amaninderpal Singh
OCM-MICR-24-000111,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,07/10/2024 12:00:00 AM,07/10/2024 12:00:00 AM,07/10/2026 12:00:00 AM,OCMMICR-2023-000281,Minority-Owned Business,"Della Terra, LLC",,27716B18-D4D7-4CBE-8390-45D379A605AB,,,,,,Lewis,North Country,,,https://www.dellaterra-farmlife.com/,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_COMBINATION,"Type 3 - Packaging, Labeling, and Branding",0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,,,Julian Mangano
,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,In-Process,Pending,,,,OCMCAURDP-2024-000102,,"DeMarino's, LLC",,LID213,110 Jersey Ave,,Port Jervis,NY,12771,Orange,,41.36972769,-74.68877923,,Non-Operational,Adult-Use Retail Sales,,,,,,,,,,,,,,,,,,,,,
OCM-MICR-24-000210,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,12/12/2024 12:00:00 AM,12/12/2024 12:00:00 AM,12/12/2026 12:00:00 AM,OCMMICR-2023-000300,"Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority",Demeter repair inc,The Grodepot,0B29CCF2-EFD0-49AE-9425-89EB21E50324,,,,,,Orange,Mid-Hudson,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_INDOOR,"Infusing and Blending; and Packaging, Labeling and Branding",1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,,,Joseph Prestia
OCM-CULT-24-000116,Adult-Use Cultivator License,OCMCULT,Active,LICACT,07/10/2024 12:00:00 AM,07/10/2024 12:00:00 AM,07/10/2026 12:00:00 AM,OCMCULT-2023-000273,Distressed Farmer,Dennis D Van Wagenen,,ED1E48B1-A5AD-45F1-A153-BEAC17406DEA,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Dennis Van Wagenen
OCM-DIST-24-000118,Adult-Use Distributor License,OCMDIST,Active,LICACT,12/06/2024 12:00:00 AM,12/06/2024 12:00:00 AM,12/06/2026 12:00:00 AM,OCMDIST-2024-000041,Distressed Farmer,Dennis D Van Wagenen,,E9C02B8D-C145-4249-8DEE-D19B777605CC,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Dennis Van Wagenen
OCM-PROC-24-000177,Adult-Use Processor License,OCMPROC,Active,LICACT,10/30/2024 12:00:00 AM,10/30/2024 12:00:00 AM,10/30/2026 12:00:00 AM,OCMPROC-2024-000043,Distressed Farmer,Dennis D Van Wagenen,,662ABCA9-9B67-4672-B5B7-D60DD4FC15B8,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Processing,,Type 2 - Infusing and Blending,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,Dennis Van Wagenen
OCM-PROC-24-000177,Adult-Use Processor License,OCMPROC,Active,LICACT,10/30/2024 12:00:00 AM,10/30/2024 12:00:00 AM,10/30/2026 12:00:00 AM,OCMPROC-2024-000043,Distressed Farmer,Dennis D Van Wagenen,,B755779C-61C4-413F-8D26-76F1444BCA61,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Processing,,Type 2 - Infusing and Blending,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,Dennis Van Wagenen
OCM-DIST-24-000128,Adult-Use Distributor License,OCMDIST2,Active,LICACT,12/30/2024 12:00:00 AM,12/30/2024 12:00:00 AM,12/30/2026 12:00:00 AM,OCMDIST2-2024-000007,"Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority, Minority-Owned Business",Derek Frank,,4542D19D-61BB-4495-9611-B0EB87EE3D22,,,,,,Erie,Western NY,,,,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Derek Frank
